isin,time,yield,vol
PIBL1221A033,10:59:00 AM,1.11,2.5
PIBL1221A033,10:58:56 AM,1.11,10
PIBL1221A033,10:58:48 AM,1.11,3
PIBL1221A033,10:58:32 AM,1.11,1
PIBL1221A033,10:58:19 AM,1.11,7.5
PIBL1221A033,10:58:11 AM,1.11,2
PIBL1220K463,10:57:23 AM,1.06,10
PIBL1221A015,10:55:23 AM,1.13,1.8
PIBL1221A015,10:55:22 AM,1.13,2
PIBL0621F021,10:55:07 AM,1.08,1.006
PIBL1221J427,10:54:50 AM,1.6,1.112
PIID0525H130,10:54:38 AM,3.1,100
PIBL1221A033,10:53:33 AM,1.115,2
PIBL1221C102,10:53:14 AM,1.43,50
PIBL1221J427,10:53:00 AM,1.6,4.456
PIBL1221C102,10:52:16 AM,1.42,22.5
PIBL1221D165,10:51:42 AM,1.4,5
PIBL1221D165,10:50:20 AM,1.3925,1.759
PIID0323B101,10:50:14 AM,1.95,250
PIBL0621F021,10:48:35 AM,1.0775,0.25
PIBL0621F021,10:48:33 AM,1.0775,6.84
PIBL0621F021,10:48:27 AM,1.0775,4.92
PIBL1220L499,10:47:55 AM,1.075,164.904
PIBD0724D595,10:47:39 AM,2.625,90
PIBL1220L505,10:47:34 AM,1.125,3.04
PIBD0725D618,10:46:58 AM,3.2,65.17
PIBD1031G662,10:45:01 AM,4.9,2.1
PIID0525H130,10:44:19 AM,3.075,1.008
PIID1023H046,10:44:12 AM,2.43,0.5
PIBL1220K463,10:44:11 AM,1.06,2
PIBL1221A042,10:43:09 AM,1.155,275
PIID0323B101,10:39:57 AM,2.05,4.85
PIBL1221D174,10:39:29 AM,1.463,200
PIBD0728H654,10:38:47 AM,4.3,25.045
PIBL1221A024,10:36:59 AM,1.125,27
PIBL1221A024,10:36:40 AM,1.125,5
PIBL1220K463,10:35:04 AM,1.06,3
PIBL1221E191,10:35:03 AM,1.53,5.03
PIBL1221E191,10:34:27 AM,1.53,35.22
PIBL1221D165,10:34:24 AM,1.3925,0.5
PIBL1221J427,10:34:22 AM,1.6,0.5
PIBD0524J762,10:32:44 AM,2.85,160
PIBL1221J427,10:32:32 AM,1.625,27.32
PIBL1221A024,10:32:31 AM,1.133,51.143
PIBL1220K463,10:32:13 AM,1.06,2
PIBL1221A015,10:32:12 AM,1.13,1
PIBL1221J427,10:29:53 AM,1.58,4.685
PIBL1220K463,10:28:54 AM,1.0625,100
PIBL1221D174,10:28:18 AM,1.425,3
PIBL1221J427,10:27:44 AM,1.6025,1.517
PIBL1220K463,10:27:37 AM,1.0625,50
PIBL1221J427,10:25:08 AM,1.6,1.011
PIBL1221A024,10:24:59 AM,1.125,3
PIBL0621F021,10:24:58 AM,1.0775,0.5
PIBL1221A015,10:24:57 AM,1.13,1.8
PIBL1221E191,10:24:43 AM,1.53,30.19
PIBL1221J427,10:24:17 AM,1.6025,2.4164
PIBL1220K463,10:24:10 AM,1.061,100
PIBL1221A042,10:24:10 AM,1.155,9.193
PIID0524C129,10:22:36 AM,2.55,1
PIBL1221J427,10:21:12 AM,1.625,1.01
PIBL1221C095,10:20:33 AM,1.36,1.074
PIBL1221A024,10:20:18 AM,1.125,41
PIBL1221B087,10:19:50 AM,1.375,0.5
PIBD0522A747,10:19:30 AM,1.45,35.6494
PIBL1221C102,10:19:26 AM,1.43,200
PIBL1221C120,10:19:21 AM,1.45,200
PIBL1221D165,10:19:21 AM,1.4,152.44
PIBL1221J427,10:18:47 AM,1.603,4.685
PIBL1221D156,10:17:57 AM,1.392,1
PIBD0522A747,10:17:35 AM,1.45,0.5696
PIBD0522A747,10:17:02 AM,1.45,13.781
PIBL1221A015,10:14:59 AM,1.13,0.5
PIBL1220K463,10:14:58 AM,1.06,0.5
PIBL1220K463,10:14:57 AM,1.06,0.5
PIBL1221A015,10:13:55 AM,1.125,26
PIBL1221A015,10:13:46 AM,1.125,10
PIBD0728D649,10:13:02 AM,4.375,0.157
PIBL1221J427,10:11:55 AM,1.6025,3
PIBL0621F021,10:10:23 AM,1.0775,20.03
PIBD2031G171,10:08:44 AM,4.85,0.53
PIBL1221D165,10:08:34 AM,1.3925,3
PIID0323B101,10:07:04 AM,2.05,400
PIBL1221A015,10:07:00 AM,1.13,40
PIBL1220K463,10:06:43 AM,1.0625,50
PIBL1220K463,10:06:41 AM,1.0625,50
PIBL1221J427,10:06:30 AM,1.6025,1
PIBL1221J427,10:06:25 AM,1.6025,3
PIID0323B101,10:04:49 AM,2.085,26
PIBL1221A033,10:04:32 AM,1.11,1.5
PIBL1221A015,10:04:27 AM,1.13,1.001
PIBL1221A033,10:04:26 AM,1.11,17.25
PIBL1221D165,10:04:22 AM,1.3925,6.55
PIBD0524J762,10:04:19 AM,2.625,0.847
PIBL1220K463,10:04:03 AM,1.061,100
PIBL1221E217,10:03:32 AM,1.52,50
PIBL1221C139,10:03:16 AM,1.42,80
PIBL1221E208,10:02:50 AM,1.52,50
PIBL1221E191,10:02:36 AM,1.5,50
PIID0324C115,10:02:03 AM,2.55,10
PIBL1221B087,10:00:50 AM,1.375,0.5
PIID0324C115,9:59:16 AM,2.48,1.1
PIBD0728D649,9:58:34 AM,4.35,3.043
PIBL1220K445,9:57:11 AM,1.05,25.2
PIBL1221A024,9:57:11 AM,1.125,4.4
PIBL1220K472,9:56:33 AM,1.06,50.4141
PIBL1220K445,9:56:24 AM,1.05,3.927
PIBD1031G662,9:55:21 AM,4.885,3
PIBD1031G662,9:51:55 AM,4.8,17
PIBL1221E191,9:51:05 AM,1.5,10.079
PIBD1029A644,9:48:19 AM,4.735,15
PIBL1221E208,9:48:08 AM,1.5,0.5
PIBL1221A015,9:45:54 AM,1.11,34.19
PIBL1221A024,9:45:53 AM,1.115,14.32
PIID2537J015,9:44:36 AM,5.125,1
PIBL1221D165,9:43:29 AM,1.403,4.825
PIBL1221J427,9:42:50 AM,1.6025,1.537
PIID0323B101,9:42:41 AM,2,200
PIBL1221A033,9:42:07 AM,1.11,2.504
PIBL1221J427,9:41:54 AM,1.6025,3
PIBD2535L086,9:40:53 AM,5.15,0.2
PIBL1220L505,9:40:10 AM,1.075,28
